GPL_ID	PROBE_ID	GENE_SYMBOL	GENE_ID	ORGANISM
Agi_G4502A	EPHX1	EPHX1	2052	HOMO_SAPIENS
Agi_G4502A	RASSF2	RASSF2	9770	HOMO_SAPIENS
Agi_G4502A	DKFZP434B0335	DKFZP434B0335		HOMO_SAPIENS
Agi_G4502A	DLX3	DLX3	1747	HOMO_SAPIENS
Agi_G4502A	PRTN3	PRTN3	5657	HOMO_SAPIENS
Agi_G4502A	AVPR1A	AVPR1A	552	HOMO_SAPIENS
Agi_G4502A	C21orf125	C21orf125		HOMO_SAPIENS
Agi_G4502A	TNFAIP8	TNFAIP8	25816	HOMO_SAPIENS
Agi_G4502A	GNB2L1	GNB2L1	10399	HOMO_SAPIENS
Agi_G4502A	CALCRL	CALCRL	10203	HOMO_SAPIENS
Agi_G4502A	SCGB2A2	SCGB2A2	4250	HOMO_SAPIENS
Agi_G4502A	UBXD7	UBXD7		HOMO_SAPIENS
Agi_G4502A	ZNF674	ZNF674	641339	HOMO_SAPIENS
Agi_G4502A	TMEM35	TMEM35	59353	HOMO_SAPIENS
Agi_G4502A	BRSK2	BRSK2	9024	HOMO_SAPIENS
Agi_G4502A	HECTD3	HECTD3	79654	HOMO_SAPIENS
Agi_G4502A	TMEM188	TMEM188		HOMO_SAPIENS
Agi_G4502A	LGALS9	LGALS9	3965	HOMO_SAPIENS
Agi_G4502A	SCARB2	SCARB2	950	HOMO_SAPIENS
Agi_G4502A	USP34	USP34	9736	HOMO_SAPIENS
Agi_G4502A	C17orf28	C17orf28	283987	HOMO_SAPIENS
Agi_G4502A	ZDHHC23	ZDHHC23	254887	HOMO_SAPIENS
Agi_G4502A	AQP12B	AQP12B	653437	HOMO_SAPIENS
Agi_G4502A	SLC16A3	SLC16A3	9123	HOMO_SAPIENS
Agi_G4502A	APLP2	APLP2	334	HOMO_SAPIENS
Agi_G4502A	ITIH2	ITIH2	3698	HOMO_SAPIENS
Agi_G4502A	MICAL3	MICAL3	57553	HOMO_SAPIENS
Agi_G4502A	TNNI3K	TNNI3K	51086	HOMO_SAPIENS
Agi_G4502A	HDAC2	HDAC2	3066	HOMO_SAPIENS
Agi_G4502A	PRR7	PRR7	80758	HOMO_SAPIENS
Agi_G4502A	THBS2	THBS2	7058	HOMO_SAPIENS
Agi_G4502A	LOC751071	LOC751071		HOMO_SAPIENS
Agi_G4502A	CA2	CA2	760	HOMO_SAPIENS
Agi_G4502A	RANBP17	RANBP17	64901	HOMO_SAPIENS
Agi_G4502A	RLN3	RLN3	117579	HOMO_SAPIENS
Agi_G4502A	CRYZ	CRYZ	1429	HOMO_SAPIENS
Agi_G4502A	GBAS	GBAS	2631	HOMO_SAPIENS
Agi_G4502A	TAS1R1	TAS1R1	80835	HOMO_SAPIENS
Agi_G4502A	MPZL3	MPZL3	196264	HOMO_SAPIENS
Agi_G4502A	PCDH8	PCDH8	5100	HOMO_SAPIENS
Agi_G4502A	HSP90B1	HSP90B1	7184	HOMO_SAPIENS
Agi_G4502A	KCNK15	KCNK15	60598	HOMO_SAPIENS
Agi_G4502A	TNIP2	TNIP2	79155	HOMO_SAPIENS
Agi_G4502A	GPR146	GPR146	115330	HOMO_SAPIENS
Agi_G4502A	NOL6	NOL6	65083	HOMO_SAPIENS
Agi_G4502A	SPC25	SPC25	57405	HOMO_SAPIENS
Agi_G4502A	STEAP2	STEAP2	261729	HOMO_SAPIENS
Agi_G4502A	VAMP3	VAMP3	9341	HOMO_SAPIENS
Agi_G4502A	TCIRG1	TCIRG1	10312	HOMO_SAPIENS
Agi_G4502A	ZP4	ZP4	57829	HOMO_SAPIENS
Agi_G4502A	PARL	PARL	55486	HOMO_SAPIENS
Agi_G4502A	TRIM39	TRIM39	56658	HOMO_SAPIENS
Agi_G4502A	KIAA1305	KIAA1305		HOMO_SAPIENS
Agi_G4502A	CRNN	CRNN	49860	HOMO_SAPIENS
Agi_G4502A	GRN	GRN	2896	HOMO_SAPIENS
Agi_G4502A	HSH2D	HSH2D	84941	HOMO_SAPIENS
Agi_G4502A	SCAMP1	SCAMP1		HOMO_SAPIENS
Agi_G4502A	KIAA1913	KIAA1913		HOMO_SAPIENS
Agi_G4502A	PTS	PTS	5805	HOMO_SAPIENS
Agi_G4502A	BANP	BANP	54971	HOMO_SAPIENS
Agi_G4502A	PRKACG	PRKACG	5568	HOMO_SAPIENS
Agi_G4502A	ADCY6	ADCY6	112	HOMO_SAPIENS
Agi_G4502A	C16orf46	C16orf46	123775	HOMO_SAPIENS
Agi_G4502A	CYP51A1	CYP51A1	1595	HOMO_SAPIENS
Agi_G4502A	DDC	DDC	1644	HOMO_SAPIENS
Agi_G4502A	ANPEP	ANPEP	290	HOMO_SAPIENS
Agi_G4502A	PROM1	PROM1	8842	HOMO_SAPIENS
Agi_G4502A	SIGLEC10	SIGLEC10	89790	HOMO_SAPIENS
Agi_G4502A	COPG	COPG	22820	HOMO_SAPIENS
Agi_G4502A	FAM26E	FAM26E	254228	HOMO_SAPIENS
Agi_G4502A	TRIP4	TRIP4	9325	HOMO_SAPIENS
Agi_G4502A	SNX3	SNX3	8724	HOMO_SAPIENS
Agi_G4502A	C1orf175	C1orf175		HOMO_SAPIENS
Agi_G4502A	PPY2	PPY2	23614	HOMO_SAPIENS
Agi_G4502A	C14orf152	C14orf152		HOMO_SAPIENS
Agi_G4502A	FTSJ1	FTSJ1	24140	HOMO_SAPIENS
Agi_G4502A	DST	DST	667	HOMO_SAPIENS
Agi_G4502A	LOC554235	LOC554235		HOMO_SAPIENS
Agi_G4502A	GLRX5	GLRX5	51218	HOMO_SAPIENS
Agi_G4502A	C20orf12	C20orf12		HOMO_SAPIENS
Agi_G4502A	CAB39	CAB39	51719	HOMO_SAPIENS
Agi_G4502A	MSH2	MSH2	4436	HOMO_SAPIENS
Agi_G4502A	PIP4K2C	PIP4K2C	79837	HOMO_SAPIENS
Agi_G4502A	CYLD	CYLD	1540	HOMO_SAPIENS
Agi_G4502A	WTAP	WTAP	9589	HOMO_SAPIENS
Agi_G4502A	MGAT4A	MGAT4A	11320	HOMO_SAPIENS
Agi_G4502A	TSC22D4	TSC22D4	81628	HOMO_SAPIENS
Agi_G4502A	CHRM2	CHRM2	1129	HOMO_SAPIENS
Agi_G4502A	PPYR1	PPYR1	100996758	HOMO_SAPIENS
Agi_G4502A	CCNH	CCNH	902	HOMO_SAPIENS
Agi_G4502A	RRM1	RRM1	6240	HOMO_SAPIENS
Agi_G4502A	ECAT8	ECAT8		HOMO_SAPIENS
Agi_G4502A	LOC400120	LOC400120		HOMO_SAPIENS
Agi_G4502A	GABRA4	GABRA4	2557	HOMO_SAPIENS
Agi_G4502A	C14orf4	C14orf4		HOMO_SAPIENS
Agi_G4502A	C1orf59	C1orf59		HOMO_SAPIENS
Agi_G4502A	CTDSPL	CTDSPL	10217	HOMO_SAPIENS
Agi_G4502A	NHEDC2	NHEDC2		HOMO_SAPIENS
Agi_G4502A	PDE11A	PDE11A	50940	HOMO_SAPIENS
Agi_G4502A	KLHL29	KLHL29	114818	HOMO_SAPIENS
Agi_G4502A	CD5	CD5	921	HOMO_SAPIENS
Agi_G4502A	TSPAN9	TSPAN9	10867	HOMO_SAPIENS
Agi_G4502A	WDR67	WDR67	93594	HOMO_SAPIENS
Agi_G4502A	THUMPD1	THUMPD1	55623	HOMO_SAPIENS
Agi_G4502A	C18orf17	C18orf17		HOMO_SAPIENS
Agi_G4502A	CLYBL	CLYBL	171425	HOMO_SAPIENS
Agi_G4502A	FLJ13231	FLJ13231		HOMO_SAPIENS
Agi_G4502A	CMBL	CMBL	134147	HOMO_SAPIENS
Agi_G4502A	LECT2	LECT2	3950	HOMO_SAPIENS
Agi_G4502A	NKAPL	NKAPL	222698	HOMO_SAPIENS
Agi_G4502A	LOC654780	LOC654780	654780	HOMO_SAPIENS
Agi_G4502A	OR4C6	OR4C6	219432	HOMO_SAPIENS
Agi_G4502A	RAB30	RAB30	27314	HOMO_SAPIENS
Agi_G4502A	TSSK4	TSSK4	283629	HOMO_SAPIENS
Agi_G4502A	TMEM163	TMEM163	81615	HOMO_SAPIENS
Agi_G4502A	OSBPL11	OSBPL11	114885	HOMO_SAPIENS
Agi_G4502A	GNB5	GNB5	10681	HOMO_SAPIENS
Agi_G4502A	CCL21	CCL21	6366	HOMO_SAPIENS
Agi_G4502A	C1orf121	C1orf121		HOMO_SAPIENS
Agi_G4502A	FMO2	FMO2	2327	HOMO_SAPIENS
Agi_G4502A	RPTN	RPTN	126638	HOMO_SAPIENS
Agi_G4502A	MSTN	MSTN	2660	HOMO_SAPIENS
Agi_G4502A	VCL	VCL	7414	HOMO_SAPIENS
Agi_G4502A	FYTTD1	FYTTD1	84248	HOMO_SAPIENS
Agi_G4502A	C11orf1	C11orf1	64776	HOMO_SAPIENS
Agi_G4502A	CCDC88C	CCDC88C	440193	HOMO_SAPIENS
Agi_G4502A	HFE	HFE	3077	HOMO_SAPIENS
Agi_G4502A	MOGAT1	MOGAT1	116255	HOMO_SAPIENS
Agi_G4502A	FAM125B	FAM125B		HOMO_SAPIENS
Agi_G4502A	IRGQ	IRGQ	126298	HOMO_SAPIENS
Agi_G4502A	RAVER2	RAVER2	55225	HOMO_SAPIENS
Agi_G4502A	AKAP5	AKAP5	9495	HOMO_SAPIENS
Agi_G4502A	SSSCA1	SSSCA1	10534	HOMO_SAPIENS
Agi_G4502A	C11orf63	C11orf63	79864	HOMO_SAPIENS
Agi_G4502A	ACTG2	ACTG2	72	HOMO_SAPIENS
Agi_G4502A	PORCN	PORCN	64840	HOMO_SAPIENS
Agi_G4502A	DTL	DTL	51514	HOMO_SAPIENS
Agi_G4502A	TMEM151	TMEM151		HOMO_SAPIENS
Agi_G4502A	FAM122C	FAM122C	159091	HOMO_SAPIENS
Agi_G4502A	RSAD2	RSAD2	91543	HOMO_SAPIENS
Agi_G4502A	BAT4	BAT4		HOMO_SAPIENS
Agi_G4502A	KRTDAP	KRTDAP	388533	HOMO_SAPIENS
Agi_G4502A	MYH8	MYH8	4626	HOMO_SAPIENS
Agi_G4502A	CRTC3	CRTC3	64784	HOMO_SAPIENS
Agi_G4502A	LRRFIP2	LRRFIP2	9209	HOMO_SAPIENS
Agi_G4502A	INTS4	INTS4	92105	HOMO_SAPIENS
Agi_G4502A	TTN	TTN	7273	HOMO_SAPIENS
Agi_G4502A	SLC26A5	SLC26A5	375611	HOMO_SAPIENS
Agi_G4502A	PLLP	PLLP	51090	HOMO_SAPIENS
Agi_G4502A	RGS6	RGS6	9628	HOMO_SAPIENS
Agi_G4502A	SRGAP3	SRGAP3	9901	HOMO_SAPIENS
Agi_G4502A	ZNF525	ZNF525		HOMO_SAPIENS
Agi_G4502A	NBR2	NBR2	10230	HOMO_SAPIENS
Agi_G4502A	C13orf1	C13orf1		HOMO_SAPIENS
Agi_G4502A	ZNF137	ZNF137		HOMO_SAPIENS
Agi_G4502A	CEP27	CEP27		HOMO_SAPIENS
Agi_G4502A	BEST2	BEST2	54831	HOMO_SAPIENS
Agi_G4502A	RNF121	RNF121	55298	HOMO_SAPIENS
Agi_G4502A	DMRTC2	DMRTC2	63946	HOMO_SAPIENS
Agi_G4502A	C8orf76	C8orf76	84933	HOMO_SAPIENS
Agi_G4502A	BCCIP	BCCIP	56647	HOMO_SAPIENS
Agi_G4502A	MEST	MEST	4232	HOMO_SAPIENS
Agi_G4502A	HTRA2	HTRA2	27429	HOMO_SAPIENS
Agi_G4502A	ANGPTL2	ANGPTL2	23452	HOMO_SAPIENS
Agi_G4502A	ILKAP	ILKAP	80895	HOMO_SAPIENS
Agi_G4502A	ERAS	ERAS	3266	HOMO_SAPIENS
Agi_G4502A	HBS1L	HBS1L	10767	HOMO_SAPIENS
Agi_G4502A	CPA5	CPA5	93979	HOMO_SAPIENS
Agi_G4502A	TMEM30A	TMEM30A	55754	HOMO_SAPIENS
Agi_G4502A	CD300LF	CD300LF	146722	HOMO_SAPIENS
Agi_G4502A	WISP3	WISP3	8838	HOMO_SAPIENS
Agi_G4502A	CRK	CRK	1398	HOMO_SAPIENS
Agi_G4502A	PDS5A	PDS5A	23244	HOMO_SAPIENS
Agi_G4502A	BRPF3	BRPF3	27154	HOMO_SAPIENS
Agi_G4502A	NEDD9	NEDD9	4739	HOMO_SAPIENS
Agi_G4502A	SMPDL3B	SMPDL3B	27293	HOMO_SAPIENS
Agi_G4502A	PSG6	PSG6	5675	HOMO_SAPIENS
Agi_G4502A	PSMD13	PSMD13	5719	HOMO_SAPIENS
Agi_G4502A	ETV5	ETV5	2119	HOMO_SAPIENS
Agi_G4502A	OR51A4	OR51A4	401666	HOMO_SAPIENS
Agi_G4502A	BTBD7	BTBD7	55727	HOMO_SAPIENS
Agi_G4502A	GSTO1	GSTO1	9446	HOMO_SAPIENS
Agi_G4502A	hCG_16001	hCG_16001		HOMO_SAPIENS
Agi_G4502A	MAD2L1BP	MAD2L1BP	9587	HOMO_SAPIENS
Agi_G4502A	COX6A2	COX6A2	1339	HOMO_SAPIENS
Agi_G4502A	SCNN1A	SCNN1A	6337	HOMO_SAPIENS
Agi_G4502A	LSM1	LSM1	27257	HOMO_SAPIENS
Agi_G4502A	UGT2B11	UGT2B11	10720	HOMO_SAPIENS
Agi_G4502A	IDUA	IDUA	3425	HOMO_SAPIENS
Agi_G4502A	PPP2R3C	PPP2R3C	55012	HOMO_SAPIENS
Agi_G4502A	COX11	COX11	1353	HOMO_SAPIENS
Agi_G4502A	PDZK1	PDZK1	5174	HOMO_SAPIENS
Agi_G4502A	ZNF443	ZNF443	10224	HOMO_SAPIENS
Agi_G4502A	MGC21874	MGC21874		HOMO_SAPIENS
Agi_G4502A	ZNF323	ZNF323	64288	HOMO_SAPIENS
Agi_G4502A	KRTAP10-10	KRTAP10-10	353333	HOMO_SAPIENS
Agi_G4502A	CXCL6	CXCL6	6372	HOMO_SAPIENS
Agi_G4502A	SLC34A2	SLC34A2	10568	HOMO_SAPIENS
Agi_G4502A	LOC284402	LOC284402		HOMO_SAPIENS
Agi_G4502A	NPTN	NPTN	27020	HOMO_SAPIENS
Agi_G4502A	UPP1	UPP1	7378	HOMO_SAPIENS
Agi_G4502A	SLC6A9	SLC6A9	6536	HOMO_SAPIENS
Agi_G4502A	OR7G3	OR7G3	390883	HOMO_SAPIENS
Agi_G4502A	CISD1	CISD1	55847	HOMO_SAPIENS
Agi_G4502A	ZNF545	ZNF545		HOMO_SAPIENS
Agi_G4502A	SYT14	SYT14	255928	HOMO_SAPIENS
Agi_G4502A	NT5C3L	NT5C3L		HOMO_SAPIENS
Agi_G4502A	ZNHIT3	ZNHIT3	9326	HOMO_SAPIENS
Agi_G4502A	SNRPD3	SNRPD3	6634	HOMO_SAPIENS
Agi_G4502A	KIAA0701	KIAA0701		HOMO_SAPIENS
Agi_G4502A	UNC93B1	UNC93B1	81622	HOMO_SAPIENS
Agi_G4502A	GMNN	GMNN	51053	HOMO_SAPIENS
Agi_G4502A	SPCS2	SPCS2	9789	HOMO_SAPIENS
Agi_G4502A	LOC388524	LOC388524		HOMO_SAPIENS
Agi_G4502A	NAPRT1	NAPRT1	93100	HOMO_SAPIENS
Agi_G4502A	PNLIPRP1	PNLIPRP1	5407	HOMO_SAPIENS
Agi_G4502A	OR6V1	OR6V1	346517	HOMO_SAPIENS
Agi_G4502A	PRKAB1	PRKAB1	5564	HOMO_SAPIENS
Agi_G4502A	EYA4	EYA4	2070	HOMO_SAPIENS
Agi_G4502A	KIF20A	KIF20A	10112	HOMO_SAPIENS
Agi_G4502A	ALG10	ALG10	84920	HOMO_SAPIENS
Agi_G4502A	ITPKC	ITPKC	80271	HOMO_SAPIENS
Agi_G4502A	LMX1B	LMX1B	4010	HOMO_SAPIENS
Agi_G4502A	RPUSD4	RPUSD4	84881	HOMO_SAPIENS
Agi_G4502A	C7orf34	C7orf34	135927	HOMO_SAPIENS
Agi_G4502A	DLGAP2	DLGAP2	9228	HOMO_SAPIENS
Agi_G4502A	PFN1	PFN1	5216	HOMO_SAPIENS
Agi_G4502A	MICALL2	MICALL2	79778	HOMO_SAPIENS
Agi_G4502A	ZNF654	ZNF654	55279	HOMO_SAPIENS
Agi_G4502A	SS18L1	SS18L1	26039	HOMO_SAPIENS
Agi_G4502A	SLC16A8	SLC16A8	23539	HOMO_SAPIENS
Agi_G4502A	MKI67IP	MKI67IP	84365	HOMO_SAPIENS
Agi_G4502A	ITGB3	ITGB3	3690	HOMO_SAPIENS
Agi_G4502A	TCEA3	TCEA3	6920	HOMO_SAPIENS
Agi_G4502A	CEP152	CEP152	22995	HOMO_SAPIENS
Agi_G4502A	CLIP1	CLIP1	6249	HOMO_SAPIENS
Agi_G4502A	ZNF75	ZNF75		HOMO_SAPIENS
Agi_G4502A	ATP5C1	ATP5C1	509	HOMO_SAPIENS
Agi_G4502A	NUDT5	NUDT5	11164	HOMO_SAPIENS
Agi_G4502A	PSCDBP	PSCDBP		HOMO_SAPIENS
Agi_G4502A	UBP1	UBP1	7342	HOMO_SAPIENS
Agi_G4502A	RBM27	RBM27	54439	HOMO_SAPIENS
Agi_G4502A	C13orf15	C13orf15		HOMO_SAPIENS
Agi_G4502A	ZNF282	ZNF282	8427	HOMO_SAPIENS
Agi_G4502A	ZNF222	ZNF222	7673	HOMO_SAPIENS
Agi_G4502A	COL10A1	COL10A1	1300	HOMO_SAPIENS
Agi_G4502A	PRDM15	PRDM15	63977	HOMO_SAPIENS
Agi_G4502A	TTTY5	TTTY5	83863	HOMO_SAPIENS
Agi_G4502A	FAM9C	FAM9C	171484	HOMO_SAPIENS
Agi_G4502A	C20orf67	C20orf67		HOMO_SAPIENS
Agi_G4502A	GNG13	GNG13	51764	HOMO_SAPIENS
Agi_G4502A	F12	F12	2161	HOMO_SAPIENS
Agi_G4502A	C1orf41	C1orf41		HOMO_SAPIENS
Agi_G4502A	CPXCR1	CPXCR1	53336	HOMO_SAPIENS
Agi_G4502A	GSK3A	GSK3A	2931	HOMO_SAPIENS
Agi_G4502A	SUPT6H	SUPT6H	6830	HOMO_SAPIENS
Agi_G4502A	PI16	PI16	221476	HOMO_SAPIENS
Agi_G4502A	ELL2	ELL2	22936	HOMO_SAPIENS
Agi_G4502A	C9orf167	C9orf167		HOMO_SAPIENS
Agi_G4502A	PVRL3	PVRL3	25945	HOMO_SAPIENS
Agi_G4502A	FLJ38596	FLJ38596		HOMO_SAPIENS
Agi_G4502A	ADAM20	ADAM20	8748	HOMO_SAPIENS
Agi_G4502A	GPR89A	GPR89A	101060247	HOMO_SAPIENS
Agi_G4502A	GPR87	GPR87	53836	HOMO_SAPIENS
Agi_G4502A	ZNF30	ZNF30	90075	HOMO_SAPIENS
Agi_G4502A	SMR3B	SMR3B	10879	HOMO_SAPIENS
Agi_G4502A	ZNF770	ZNF770	54989	HOMO_SAPIENS
Agi_G4502A	TRPC4AP	TRPC4AP	26133	HOMO_SAPIENS
Agi_G4502A	DKFZP686E2158	DKFZP686E2158		HOMO_SAPIENS
Agi_G4502A	C2orf28	C2orf28		HOMO_SAPIENS
Agi_G4502A	FREM1	FREM1	158326	HOMO_SAPIENS
Agi_G4502A	LAMA4	LAMA4	3910	HOMO_SAPIENS
Agi_G4502A	ADPRHL2	ADPRHL2	54936	HOMO_SAPIENS
Agi_G4502A	EIF4G2	EIF4G2	1982	HOMO_SAPIENS
Agi_G4502A	GUCA1A	GUCA1A	2978	HOMO_SAPIENS
Agi_G4502A	CTNNA2	CTNNA2	1496	HOMO_SAPIENS
Agi_G4502A	NUDT15	NUDT15	55270	HOMO_SAPIENS
Agi_G4502A	CEPT1	CEPT1	10390	HOMO_SAPIENS
Agi_G4502A	ZNFX1	ZNFX1	57169	HOMO_SAPIENS
Agi_G4502A	CCDC92	CCDC92	80212	HOMO_SAPIENS
Agi_G4502A	TDRD1	TDRD1	56165	HOMO_SAPIENS
Agi_G4502A	KCNK5	KCNK5	8645	HOMO_SAPIENS
Agi_G4502A	ETNK1	ETNK1	55500	HOMO_SAPIENS
Agi_G4502A	LTA	LTA	4049	HOMO_SAPIENS
Agi_G4502A	TTPA	TTPA	7274	HOMO_SAPIENS
Agi_G4502A	B3GALNT2	B3GALNT2	148789	HOMO_SAPIENS
Agi_G4502A	SC65	SC65		HOMO_SAPIENS
Agi_G4502A	PEX5L	PEX5L	51555	HOMO_SAPIENS
Agi_G4502A	EPS15L1	EPS15L1	58513	HOMO_SAPIENS
Agi_G4502A	MGEA5	MGEA5	10724	HOMO_SAPIENS
Agi_G4502A	HIST1H3A	HIST1H3A	8352	HOMO_SAPIENS
Agi_G4502A	ING1	ING1	3621	HOMO_SAPIENS
Agi_G4502A	BCAT1	BCAT1	586	HOMO_SAPIENS
Agi_G4502A	ORC6L	ORC6L		HOMO_SAPIENS
Agi_G4502A	KLK11	KLK11	11012	HOMO_SAPIENS
Agi_G4502A	C19orf28	C19orf28	126321	HOMO_SAPIENS
Agi_G4502A	DNER	DNER	92737	HOMO_SAPIENS
Agi_G4502A	MED22	MED22	6837	HOMO_SAPIENS
Agi_G4502A	ETV6	ETV6	2120	HOMO_SAPIENS
Agi_G4502A	CHAC2	CHAC2	494143	HOMO_SAPIENS
Agi_G4502A	CD300E	CD300E	342510	HOMO_SAPIENS
Agi_G4502A	CEBPB	CEBPB	1051	HOMO_SAPIENS
Agi_G4502A	ZNF398	ZNF398	57541	HOMO_SAPIENS
Agi_G4502A	LRCH3	LRCH3	84859	HOMO_SAPIENS
Agi_G4502A	HMGA1	HMGA1	3159	HOMO_SAPIENS
Agi_G4502A	CAPN7	CAPN7	23473	HOMO_SAPIENS
Agi_G4502A	MGC5566	MGC5566		HOMO_SAPIENS
Agi_G4502A	CCL3	CCL3	101060267	HOMO_SAPIENS
Agi_G4502A	NANOS1	NANOS1	340719	HOMO_SAPIENS
Agi_G4502A	ZFYVE19	ZFYVE19	84936	HOMO_SAPIENS
Agi_G4502A	APITD1	APITD1	100526739	HOMO_SAPIENS
Agi_G4502A	PARD3	PARD3	56288	HOMO_SAPIENS
Agi_G4502A	IRAK4	IRAK4	51135	HOMO_SAPIENS
Agi_G4502A	SERPINI2	SERPINI2	5276	HOMO_SAPIENS
Agi_G4502A	CEP170L	CEP170L		HOMO_SAPIENS
Agi_G4502A	TTC9	TTC9	23508	HOMO_SAPIENS
Agi_G4502A	MYOM3	MYOM3	127294	HOMO_SAPIENS
Agi_G4502A	MLPH	MLPH	79083	HOMO_SAPIENS
Agi_G4502A	LOC222699	LOC222699		HOMO_SAPIENS
Agi_G4502A	NRG1	NRG1	3084	HOMO_SAPIENS
Agi_G4502A	TBC1D9	TBC1D9	23158	HOMO_SAPIENS
Agi_G4502A	TTK	TTK	7272	HOMO_SAPIENS
Agi_G4502A	ZNF557	ZNF557	79230	HOMO_SAPIENS
Agi_G4502A	DDX41	DDX41	51428	HOMO_SAPIENS
Agi_G4502A	FANK1	FANK1	92565	HOMO_SAPIENS
Agi_G4502A	UBE2D2	UBE2D2	7323	HOMO_SAPIENS
Agi_G4502A	PSMB10	PSMB10	5699	HOMO_SAPIENS
Agi_G4502A	MYH7B	MYH7B	57644	HOMO_SAPIENS
Agi_G4502A	GABARAPL2	GABARAPL2	11345	HOMO_SAPIENS
Agi_G4502A	MARVELD2	MARVELD2	153562	HOMO_SAPIENS
Agi_G4502A	DGCR2	DGCR2	9993	HOMO_SAPIENS
Agi_G4502A	UNC45A	UNC45A	55898	HOMO_SAPIENS
Agi_G4502A	C6orf72	C6orf72		HOMO_SAPIENS
Agi_G4502A	ZNF683	ZNF683	257101	HOMO_SAPIENS
Agi_G4502A	GIT2	GIT2	9815	HOMO_SAPIENS
Agi_G4502A	CASK	CASK	8573	HOMO_SAPIENS
Agi_G4502A	C14orf161	C14orf161		HOMO_SAPIENS
Agi_G4502A	LRRC44	LRRC44		HOMO_SAPIENS
Agi_G4502A	TIFA	TIFA	92610	HOMO_SAPIENS
Agi_G4502A	UTP11L	UTP11L	51118	HOMO_SAPIENS
Agi_G4502A	C6orf65	C6orf65		HOMO_SAPIENS
Agi_G4502A	FDPS	FDPS	2224	HOMO_SAPIENS
Agi_G4502A	DUSP9	DUSP9	1852	HOMO_SAPIENS
Agi_G4502A	SLC17A8	SLC17A8	246213	HOMO_SAPIENS
Agi_G4502A	OR51G1	OR51G1	79324	HOMO_SAPIENS
Agi_G4502A	NANS	NANS	54187	HOMO_SAPIENS
Agi_G4502A	OLFML1	OLFML1	283298	HOMO_SAPIENS
Agi_G4502A	ATP10B	ATP10B	23120	HOMO_SAPIENS
Agi_G4502A	NPAS3	NPAS3	64067	HOMO_SAPIENS
Agi_G4502A	PRKCA	PRKCA	5578	HOMO_SAPIENS
Agi_G4502A	GGA2	GGA2	23062	HOMO_SAPIENS
Agi_G4502A	LCE4A	LCE4A	199834	HOMO_SAPIENS
Agi_G4502A	SPANXN3	SPANXN3	139067	HOMO_SAPIENS
Agi_G4502A	CCDC115	CCDC115	84317	HOMO_SAPIENS
Agi_G4502A	SDCCAG3	SDCCAG3	10807	HOMO_SAPIENS
Agi_G4502A	GLIPR1L1	GLIPR1L1	256710	HOMO_SAPIENS
Agi_G4502A	TTC1	TTC1	7265	HOMO_SAPIENS
Agi_G4502A	C17orf76	C17orf76		HOMO_SAPIENS
Agi_G4502A	MAD2L2	MAD2L2	10459	HOMO_SAPIENS
Agi_G4502A	HIPK1	HIPK1	204851	HOMO_SAPIENS
Agi_G4502A	LRRC3B	LRRC3B	116135	HOMO_SAPIENS
Agi_G4502A	CLN3	CLN3	1201	HOMO_SAPIENS
Agi_G4502A	C17orf47	C17orf47	284083	HOMO_SAPIENS
Agi_G4502A	FMN2	FMN2	56776	HOMO_SAPIENS
Agi_G4502A	TUBB1	TUBB1	81027	HOMO_SAPIENS
Agi_G4502A	WAPAL	WAPAL	23063	HOMO_SAPIENS
Agi_G4502A	C3orf21	C3orf21		HOMO_SAPIENS
Agi_G4502A	SCN5A	SCN5A	6331	HOMO_SAPIENS
Agi_G4502A	SMYD1	SMYD1	150572	HOMO_SAPIENS
Agi_G4502A	BEX5	BEX5	340542	HOMO_SAPIENS
Agi_G4502A	ZNF192	ZNF192		HOMO_SAPIENS
Agi_G4502A	SEC22A	SEC22A	26984	HOMO_SAPIENS
Agi_G4502A	GRIA2	GRIA2	2891	HOMO_SAPIENS
Agi_G4502A	KIAA0825	KIAA0825	285600	HOMO_SAPIENS
Agi_G4502A	NUSAP1	NUSAP1	51203	HOMO_SAPIENS
Agi_G4502A	LANCL1	LANCL1	10314	HOMO_SAPIENS
Agi_G4502A	C15orf40	C15orf40	123207	HOMO_SAPIENS
Agi_G4502A	ZNF645	ZNF645	158506	HOMO_SAPIENS
Agi_G4502A	GPR61	GPR61	83873	HOMO_SAPIENS
Agi_G4502A	NLRP14	NLRP14	338323	HOMO_SAPIENS
Agi_G4502A	SNX21	SNX21	90203	HOMO_SAPIENS
Agi_G4502A	C1QTNF8	C1QTNF8	390664	HOMO_SAPIENS
Agi_G4502A	C17orf46	C17orf46		HOMO_SAPIENS
Agi_G4502A	IFNA8	IFNA8	3445	HOMO_SAPIENS
Agi_G4502A	SPRR1B	SPRR1B	6699	HOMO_SAPIENS
Agi_G4502A	FLRT1	FLRT1	23769	HOMO_SAPIENS
Agi_G4502A	SNX17	SNX17	9784	HOMO_SAPIENS
Agi_G4502A	ASB2	ASB2	51676	HOMO_SAPIENS
Agi_G4502A	HBG1	HBG1	3047	HOMO_SAPIENS
Agi_G4502A	RPRML	RPRML	388394	HOMO_SAPIENS
Agi_G4502A	JOSD2	JOSD2	126119	HOMO_SAPIENS
Agi_G4502A	PLSCR3	PLSCR3	57048	HOMO_SAPIENS
Agi_G4502A	SPOCD1	SPOCD1	90853	HOMO_SAPIENS
